isDGA,domain,host,subclass
dga,mwpssawldbcslky,mwpssawldbcslky.ru,cryptolocker
legit,ludostart,ludostart.com,alexa
legit,acx,acx.com,alexa
dga,rsgqidiwcccn,rsgqidiwcccn.ru,cryptolocker
dga,etcswvsiqpwlx,etcswvsiqpwlx.ru,cryptolocker
dga,caselady,caselady.net,nivdort
dga,ouarjgde,ouarjgde.pw,necurs
dga,h2345maf9u2r17h2j7311mt8yd,h2345maf9u2r17h2j7311mt8yd.net,gameoverdga
dga,banxopkrfxygstt,banxopkrfxygstt.ru,cryptolocker
legit,pinnbank,pinnbank.com,legit
dga,1oue5qsxhmtnd15g8jr5ta83h6,1oue5qsxhmtnd15g8jr5ta83h6.net,newgoz
legit,womenshealth6,womenshealth6.org,legit
legit,wallinside,wallinside.com,alexa
dga,fmrttwmgkjdpufj,fmrttwmgkjdpufj.ru,cryptolocker
dga,wijrnzozplpnifypcuezldukvg,wijrnzozplpnifypcuezldukvg.ru,goz
dga,a923cb85170f66afdc4292d5e3da0ca5,a923cb85170f66afdc4292d5e3da0ca5.org,bamital
legit,extractbookmarks,extractbookmarks.info,legit
dga,irdqyhvcxojblcadwceiwcqweapfpf,irdqyhvcxojblcadwceiwcqweapfpf.ru,goz
dga,roomtuesday,roomtuesday.net,nivdort
legit,escolha-unica,escolha-unica.com.br,legit
dga,kdc2701swkgs51vrx4qrl87wmq,kdc2701swkgs51vrx4qrl87wmq.com,gameoverdga
dga,kvesidyrqaxywmcmnegax,kvesidyrqaxywmcmnegax.co,necurs
dga,2lppf5fbt4ihmxcm4kwmlynq,2lppf5fbt4ihmxcm4kwmlynq.com,newgoz
dga,uprfkclbawbxrny,uprfkclbawbxrny.ru,cryptolocker
dga,nc1ff9hedurphiqe091wjp1tk,nc1ff9hedurphiqe091wjp1tk.net,gameoverdga
dga,168lilt1vtw21g10cvb4waee4lk,168lilt1vtw21g10cvb4waee4lk.com,newgoz
legit,chekkt,chekkt.com,alexa
dga,imhqpuwhirpou,imhqpuwhirpou.ru,cryptolocker
dga,sbsepyvbwtxfpda,sbsepyvbwtxfpda.ru,cryptolocker
legit,pingler,pingler.com,alexa
dga,spotgrain,spotgrain.net,nivdort
legit,usfca,usfca.edu,alexa
legit,fleshlight,fleshlight.com,alexa
legit,wildaboutmovies,wildaboutmovies.com,alexa
legit,sodresantoro,sodresantoro.com.br,legit
dga,aybwwr1vksljq1icef5tq00s95,aybwwr1vksljq1icef5tq00s95.com,gameoverdga
legit,rhizome,rhizome.net.nz,legit
dga,bfhvekkyfeonpwk,bfhvekkyfeonpwk.ru,cryptolocker
legit,tunefind,tunefind.com,alexa
legit,haircolorforwomen,haircolorforwomen.com,legit
legit,nooz,nooz.gr,alexa
legit,helipal,helipal.com,alexa
dga,fnxkekffljrvow,fnxkekffljrvow.ru,cryptolocker
legit,euro2008tv,euro2008tv.com,legit
legit,fairytail,fairytail.tv,alexa
legit,bildblog,bildblog.de,alexa
dga,rhebeyyxrrdamg,rhebeyyxrrdamg.ru,cryptolocker
dga,hangbegan,hangbegan.net,nivdort
dga,ibwttevfqrfls,ibwttevfqrfls.ru,cryptolocker
dga,gxqscxoptuegxj,gxqscxoptuegxj.ru,cryptolocker
legit,indiadivine,indiadivine.org,legit
legit,spartoo,spartoo.com,alexa
legit,freeshipin,freeshipin.info,legit
legit,mongolab,mongolab.com,alexa
legit,rushourtraffic,rushourtraffic.com,legit
legit,extreme-board,extreme-board.com,legit
legit,highlandparkinternetdesigns,highlandparkinternetdesigns.com,legit
legit,mdpr,mdpr.jp,alexa
legit,himmera,himmera.com,legit
legit,szhff,szhff.com,alexa
legit,iranneeds,iranneeds.com,alexa
dga,vhxxjufktupdhiu,vhxxjufktupdhiu.ru,cryptolocker
legit,manythings,manythings.org,alexa
dga,grouphear,grouphear.net,nivdort
dga,1xubfcy89lcujj3q1mc1mxwdsh,1xubfcy89lcujj3q1mc1mxwdsh.biz,newgoz
dga,jhksvctepujstbebatbc,jhksvctepujstbebatbc.kz,necurs
legit,pz-news,pz-news.de,legit
legit,mymovietorrents,mymovietorrents.com,alexa
legit,ircforumlari,ircforumlari.net,legit
dga,oescyepuyhsrfq,oescyepuyhsrfq.ru,cryptolocker
legit,booklog,booklog.jp,alexa
legit,siliconrepublic,siliconrepublic.com,alexa
legit,puthiyathalaimurai,puthiyathalaimurai.tv,alexa
legit,comolohago,comolohago.cl,legit
dga,auxkcwocdrdg,auxkcwocdrdg.ru,cryptolocker
dga,vrvohtvbhmyxxft,vrvohtvbhmyxxft.ru,cryptolocker
dga,hbeknxabjfmok,hbeknxabjfmok.ru,cryptolocker
dga,1c4rbut1j5qphvliltcx13ek383,1c4rbut1j5qphvliltcx13ek383.org,gameoverdga
legit,britanico,britanico.edu.pe,legit
dga,nxdkssixqwebrjq,nxdkssixqwebrjq.ru,cryptolocker
legit,synonyma,synonyma.ru,legit
legit,securedvisit,securedvisit.com,legit
legit,csab,csab.nic.in,alexa
legit,kangting,kangting.com,alexa
legit,tinypass,tinypass.com,legit
dga,1x27fvc1ur3mzhrpe4ts1ivxdpi,1x27fvc1ur3mzhrpe4ts1ivxdpi.com,newgoz
dga,whichtell,whichtell.net,nivdort
dga,bmstrngjwqap,bmstrngjwqap.ru,cryptolocker
legit,online-life,online-life.me,legit
legit,sansimai,sansimai.com,alexa
legit,mykonicaminolta,mykonicaminolta.com,legit
dga,b3dw1lgqv54z14qi3n5hhzbd6,b3dw1lgqv54z14qi3n5hhzbd6.net,gameoverdga
dga,1ola4wu1gxirun143upuj186tnuv,1ola4wu1gxirun143upuj186tnuv.com,gameoverdga
legit,nofilmschool,nofilmschool.com,alexa
legit,wixstatic,wixstatic.com,alexa
legit,footballsfuture,footballsfuture.com,legit
dga,yfexslfxankpsp,yfexslfxankpsp.ru,cryptolocker
dga,yqhjaywmrnsw,yqhjaywmrnsw.ru,cryptolocker
dga,smorefomcjgxrtykwos,smorefomcjgxrtykwos.su,necurs
legit,sli-spark,sli-spark.com,legit
legit,b144,b144.co.il,alexa
dga,1oox2llrsrnhh147zd0iie0o0t,1oox2llrsrnhh147zd0iie0o0t.org,gameoverdga
legit,aldaily,aldaily.com,legit
legit,pr3plus,pr3plus.com,alexa
legit,edintorni,edintorni.net,legit
dga,owy419bmnzoi134l2wa1mck0k0,owy419bmnzoi134l2wa1mck0k0.biz,newgoz
dga,kyobvmoblsougf,kyobvmoblsougf.ru,cryptolocker
dga,hkjkjdauhmjzydrcrinyhnblbct,hkjkjdauhmjzydrcrinyhnblbct.ru,goz
dga,oeicvqvpatsthtx,oeicvqvpatsthtx.ru,cryptolocker
legit,ytn,ytn.co.kr,alexa
dga,cixxejajhnni,cixxejajhnni.ru,cryptolocker
legit,samsungelectronics,samsungelectronics.com,legit
legit,logo24,logo24.pl,alexa
legit,qiyue,qiyue.com,alexa
dga,qo3mb0ymp2s01ipc08218ozl9a,qo3mb0ymp2s01ipc08218ozl9a.com,newgoz
dga,threesome,threesome.net,nivdort
legit,hipchat,hipchat.com,alexa
dga,frticwkmyxrby,frticwkmyxrby.ru,cryptolocker
legit,mediafirehbo,mediafirehbo.com,legit
dga,hiskkfdsoihecv,hiskkfdsoihecv.ru,cryptolocker
legit,smartresponder,smartresponder.ru,alexa
dga,septemberpress,septemberpress.net,nivdort
legit,searspartsdirect,searspartsdirect.com,alexa
dga,snysamudwhfkrg,snysamudwhfkrg.ru,cryptolocker
dga,nftjxnyhfwpg,nftjxnyhfwpg.ru,cryptolocker
legit,seamlesssecure,seamlesssecure.com,alexa
legit,clicknewz,clicknewz.com,alexa
dga,hhmwgwskbheyceprpsojraude,hhmwgwskbheyceprpsojraude.ru,goz
dga,ngxkdqlrbkrbff,ngxkdqlrbkrbff.com,cryptolocker
legit,123yq,123yq.com,alexa
dga,sjufogeofkik,sjufogeofkik.ru,cryptolocker
dga,qwh4f11111jclnqgk5n1o8orew,qwh4f11111jclnqgk5n1o8orew.net,newgoz
dga,musicfine,musicfine.net,nivdort
legit,lunchboxbunch,lunchboxbunch.com,legit
dga,bdydfrtwgxgfcea,bdydfrtwgxgfcea.co.uk,cryptolocker
legit,51yip,51yip.com,alexa
legit,uads,uads.ir,alexa
dga,ssfeodkbggmsgkvwojr,ssfeodkbggmsgkvwojr.biz,necurs
legit,justep,justep.com,alexa
dga,pjdhwujlkkmmudp,pjdhwujlkkmmudp.ru,cryptolocker
dga,tefitcyvnwtp,tefitcyvnwtp.info,cryptolocker
dga,suudncjuikgkcg,suudncjuikgkcg.info,cryptolocker
legit,herald-dispatch,herald-dispatch.com,legit
dga,s0drzc1ial9e71m7bjbl72olda,s0drzc1ial9e71m7bjbl72olda.biz,gameoverdga
dga,tbsikeshkqwf,tbsikeshkqwf.ru,cryptolocker
dga,njmgdrwjuyyn,njmgdrwjuyyn.com,cryptolocker
dga,jbobkjivdqaitkmpbpzhhobibvw,jbobkjivdqaitkmpbpzhhobibvw.ru,goz
legit,huamu,huamu.cn,alexa
dga,0c1cb9f07166418fb170785147b3611a,0c1cb9f07166418fb170785147b3611a.org,bamital
dga,1g3y2yzlhln3vkwa8nsx8rt4x,1g3y2yzlhln3vkwa8nsx8rt4x.net,gameoverdga
dga,musicsure,musicsure.net,nivdort
legit,myfact,myfact.tv,alexa
dga,pickconsiderable,pickconsiderable.net,nivdort
legit,95579,95579.com,alexa
dga,uwcnfgusesii,uwcnfgusesii.ru,cryptolocker
dga,rcprgv15k7jh9401kkrp8tclt,rcprgv15k7jh9401kkrp8tclt.net,gameoverdga
legit,d639,d639.com,alexa
dga,omsgsymjqsan,omsgsymjqsan.ru,cryptolocker
legit,ecommerce-news,ecommerce-news.es,legit
legit,whatscheaper,whatscheaper.com,legit
legit,lpga,lpga.or.jp,alexa
dga,eh0myniut8kh1ehei2ric1rc2,eh0myniut8kh1ehei2ric1rc2.net,newgoz
legit,maxgames,maxgames.com,alexa
legit,raumrot,raumrot.com,alexa
dga,kqoddyyljrhi,kqoddyyljrhi.ru,cryptolocker
dga,brvexavgyiucl,brvexavgyiucl.ru,cryptolocker
dga,oknbsefwsjeoc,oknbsefwsjeoc.ru,cryptolocker
dga,bb0c3aa4ce0bfb0dfad1314f36dfb5c7,bb0c3aa4ce0bfb0dfad1314f36dfb5c7.org,bamital
legit,playstarbound,playstarbound.com,legit
dga,ijimkqbhycjr,ijimkqbhycjr.ru,cryptolocker
legit,youabc,youabc.cn,alexa
dga,fejcjlspdflyyen,fejcjlspdflyyen.ru,cryptolocker
legit,dsireusa,dsireusa.org,legit
dga,fpoydwmromxxb,fpoydwmromxxb.info,cryptolocker
legit,yizhangqing,yizhangqing.com,legit
dga,igeroxctvfqsgexisjnuczt,igeroxctvfqsgexisjnuczt.ru,goz
legit,cougarlife,cougarlife.com,alexa
dga,nikvkqoyymlivd,nikvkqoyymlivd.ru,cryptolocker
legit,incrawler,incrawler.com,legit
legit,freedating,freedating.co.uk,legit
dga,qtnqwybmlowm,qtnqwybmlowm.ru,cryptolocker
legit,daily-traffic,daily-traffic.com,legit
legit,webpozycja,webpozycja.pl,alexa
legit,jimtrade,jimtrade.com,legit
legit,wunschliste,wunschliste.de,legit
legit,evermotion,evermotion.org,alexa
legit,rastineh,rastineh.ir,alexa
dga,sxrprjdtfakhvys,sxrprjdtfakhvys.ru,cryptolocker
dga,orhatuceykzwodexdbescjzwo,orhatuceykzwodexdbescjzwo.ru,goz
legit,coolspotters,coolspotters.com,alexa
legit,knowledgehubnetworks,knowledgehubnetworks.com,legit
legit,wpsquared,wpsquared.com,alexa
legit,progress-energy,progress-energy.com,legit
dga,frtwcvxlwgum,frtwcvxlwgum.ru,cryptolocker
dga,jumpmile,jumpmile.net,nivdort
legit,shenzhenair,shenzhenair.com,legit
legit,wangpiao,wangpiao.com,legit
legit,thethaovanhoa,thethaovanhoa.vn,alexa
legit,marokko,marokko.net,legit
dga,1eyq2yg16vfm5i9zdg7i179179l,1eyq2yg16vfm5i9zdg7i179179l.org,newgoz
dga,hsgxqcbrfnbbeoykk,hsgxqcbrfnbbeoykk.xxx,necurs
legit,everyday,everyday-carry.com,alexa
dga,lviybrcicpl,lviybrcicpl.cx,necurs
legit,dapu,dapu.com,alexa
legit,estafetamembers,estafetamembers.com,alexa
dga,h9asljyics061odouo1wecqaq,h9asljyics061odouo1wecqaq.net,newgoz
legit,travelblog,travelblog.org,alexa
legit,quanhuaoffice,quanhuaoffice.com,alexa
legit,customersupportnumber,customersupportnumber.in,legit
dga,lvurlgfvgqqgmm,lvurlgfvgqqgmm.ru,cryptolocker
legit,devilsworkshop,devilsworkshop.org,legit
legit,hn8868,hn8868.com,alexa
dga,pppdoumnjilmxrb,pppdoumnjilmxrb.info,cryptolocker
legit,onthehouse,onthehouse.com.au,alexa
dga,spokerule,spokerule.net,nivdort
dga,epsprmnjbdnc,epsprmnjbdnc.com,cryptolocker
legit,intercom,intercom.io,alexa
dga,pmehdadhbdabwdn,pmehdadhbdabwdn.net,cryptolocker
dga,awispylwshxajpi,awispylwshxajpi.ru,cryptolocker
dga,oojrthrywtkkq,oojrthrywtkkq.ru,cryptolocker
dga,u80md61gs7qsgdqe1qe11hvhe3,u80md61gs7qsgdqe1qe11hvhe3.net,gameoverdga
dga,12em4uwacyzoe1b9whzq1rumndt,12em4uwacyzoe1b9whzq1rumndt.org,gameoverdga
dga,1d5tpbvcc2dr91ig6g30m3co7p,1d5tpbvcc2dr91ig6g30m3co7p.biz,newgoz
legit,dhfun,dhfun.cn,alexa
dga,caselight,caselight.net,nivdort
dga,lhvokjpahigvuk,lhvokjpahigvuk.net,cryptolocker
legit,iianews,iianews.com,legit
legit,southindiaholidaytours,southindiaholidaytours.com,legit
legit,afisha,afisha.ru,alexa
dga,agaluogvmhqmqcg,agaluogvmhqmqcg.com,cryptolocker
legit,sunland,sunland.org.cn,legit
legit,jogosdemeninasgratis,jogosdemeninasgratis.com.br,legit
legit,hamicloud,hamicloud.net,legit
legit,eros-ny,eros-ny.com,legit
legit,baslink,baslink.it,legit
dga,wkismrwlobtj,wkismrwlobtj.org,cryptolocker
legit,goodposts,goodposts.com,legit
dga,1yfp491m7oxr31xz5vu2g1oeuk,1yfp491m7oxr31xz5vu2g1oeuk.com,gameoverdga
dga,spokewild,spokewild.net,nivdort
legit,ecowatch,ecowatch.com,alexa
legit,fictionpress,fictionpress.com,alexa
legit,artinfo,artinfo.pl,legit
dga,bwnvhmmaciqos,bwnvhmmaciqos.ru,cryptolocker
legit,pictureview,pictureview.com,legit
legit,gamingsystem,gamingsystem.ag,legit
dga,kbenmoo18zctqj5tf1kb48ij,kbenmoo18zctqj5tf1kb48ij.com,newgoz
dga,ccubhlwrlppngty,ccubhlwrlppngty.com,cryptolocker
dga,unwnqnolvbdl,unwnqnolvbdl.ru,cryptolocker
dga,uvsoquawjdjfufe,uvsoquawjdjfufe.ru,cryptolocker
legit,gucheng,gucheng.com,alexa
dga,tbldhirvmirep,tbldhirvmirep.info,cryptolocker
dga,hmmmsiiprpuc,hmmmsiiprpuc.ru,cryptolocker
dga,emppanmvootfi,emppanmvootfi.biz,necurs
dga,r3bo4p1yazuafarjk6bgetttm,r3bo4p1yazuafarjk6bgetttm.net,gameoverdga
dga,keipfyyllbgrvx,keipfyyllbgrvx.ru,cryptolocker
dga,ankgmfmrvdfehf,ankgmfmrvdfehf.co.uk,cryptolocker
legit,74,74.ru,alexa
dga,f629e33185f934fdf285028c68e66939,f629e33185f934fdf285028c68e66939.org,bamital
legit,e-nexco,e-nexco.co.jp,legit
legit,allcrimea,allcrimea.net,alexa
dga,nw4dx2tfbihe1c19jn31uyu9m8,nw4dx2tfbihe1c19jn31uyu9m8.org,gameoverdga
dga,whomgift,whomgift.net,nivdort
dga,ivtremqaybfmqx,ivtremqaybfmqx.co.uk,cryptolocker
legit,ferret,ferret-plus.com,alexa
dga,doxqcbevylqm,doxqcbevylqm.ru,cryptolocker
legit,unibocconi,unibocconi.it,legit
dga,1q6iogd8suzlkruqfs8emc7sf,1q6iogd8suzlkruqfs8emc7sf.net,newgoz
legit,icdrama,icdrama.se,alexa
dga,pqbneonmryax,pqbneonmryax.ru,cryptolocker
legit,queentorrent,queentorrent.com,legit
legit,uncleknuckle,uncleknuckle.com,alexa
dga,waaqaehswfav,waaqaehswfav.com,cryptolocker
legit,diaforetiko,diaforetiko.gr,alexa
legit,amomstake,amomstake.com,alexa
legit,parsjoom,parsjoom.ir,legit
dga,qsimcbtsswinkd,qsimcbtsswinkd.ru,cryptolocker
legit,4ewriting,4ewriting.com,alexa
legit,wiki-numbers,wiki-numbers.ru,legit
legit,fussballoesterreich,fussballoesterreich.at,alexa
legit,artcyclopedia,artcyclopedia.com,legit
dga,halfyxypqwzdzdbapskmvqtcrw,halfyxypqwzdzdbapskmvqtcrw.ru,goz
dga,qlahpubfquwu,qlahpubfquwu.ru,cryptolocker
dga,iyzocx19rmh5mvqlqvxmndt4y,iyzocx19rmh5mvqlqvxmndt4y.com,gameoverdga
legit,wpzonbuilder,wpzonbuilder.com,legit
dga,southfruit,southfruit.net,nivdort
dga,e97085913934907830d7a2b6e468416c,e97085913934907830d7a2b6e468416c.org,bamital
legit,mobilephonesurvey,mobilephonesurvey.net,legit
dga,sbflpwajvnivo,sbflpwajvnivo.com,cryptolocker
legit,nareponline,nareponline.com,legit
legit,webyclip,webyclip.com,legit
legit,blueprintcentral,blueprintcentral.com,legit
legit,diffchecker,diffchecker.com,alexa
dga,offerhappy,offerhappy.net,nivdort
dga,a55jcn1tf2gqh1chb3vrhp70ec,a55jcn1tf2gqh1chb3vrhp70ec.org,gameoverdga
legit,comercioeletronico,comercioeletronico.com.br,alexa
legit,megainformationtech,megainformationtech.com,legit
legit,envoytransfers,envoytransfers.com,alexa
legit,mycontactform,mycontactform.com,legit
legit,segredosdoadsense,segredosdoadsense.com.br,alexa
legit,cometid,cometid.com,legit
dga,wmhqsvctbv,wmhqsvctbv.biz,necurs
legit,payones,payones.com,legit
dga,nwbfoulmllynap,nwbfoulmllynap.ru,cryptolocker
dga,1hax39915nsnkc4p6x5uwaq6zn,1hax39915nsnkc4p6x5uwaq6zn.com,gameoverdga
legit,chiens-de-france,chiens-de-france.com,legit
legit,lecomparateurassurance,lecomparateurassurance.com,legit
dga,ypjdnbxqnkhsav,ypjdnbxqnkhsav.ru,cryptolocker
legit,xboxpirate,xboxpirate.eu,legit
dga,csuwehpfpkpkwmqu,csuwehpfpkpkwmqu.in,necurs
dga,2ruiim15p2owcnne1tkf56kbh,2ruiim15p2owcnne1tkf56kbh.org,gameoverdga
dga,xkihlgfwggdvkye,xkihlgfwggdvkye.ru,cryptolocker
dga,ymdujhowfsxjn,ymdujhowfsxjn.ru,cryptolocker
legit,elgrupazo,elgrupazo.com,legit
dga,equalslept,equalslept.net,nivdort
dga,wxcggwfedifmyag,wxcggwfedifmyag.ru,cryptolocker
legit,hayatouki,hayatouki.com,alexa
legit,risingbd,risingbd.com,alexa
legit,sks-bottle,sks-bottle.com,legit
dga,fleamp16gdzwabr6a5j1sm9orq,fleamp16gdzwabr6a5j1sm9orq.com,gameoverdga
legit,ladbrokespartners,ladbrokespartners.com,alexa
legit,theworldgeography,theworldgeography.com,legit
legit,siteprotect,siteprotect.net,legit
dga,15r69r267yjjh2910uw14p2sdn,15r69r267yjjh2910uw14p2sdn.org,newgoz
dga,qqpngflvyxlmixc,qqpngflvyxlmixc.ru,cryptolocker
legit,internetyexito,internetyexito.com,legit
legit,500wan,500wan.com,alexa
dga,cvnlvtaotdipmoi,cvnlvtaotdipmoi.ru,cryptolocker
legit,mister-wong,mister-wong.de,legit
dga,kbqhvfegrydjl,kbqhvfegrydjl.ru,cryptolocker
dga,az00ahwwcnfe215y8t14f8jvy,az00ahwwcnfe215y8t14f8jvy.com,newgoz
legit,submiturllink,submiturllink.com,legit
legit,nutritionreason,nutritionreason.com,alexa
dga,lmieftoukyssu,lmieftoukyssu.net,cryptolocker
dga,twhmsejamdlmpmh,twhmsejamdlmpmh.ru,cryptolocker
dga,refgtoefwhamr,refgtoefwhamr.ru,cryptolocker
dga,19yd8q51eqrmb64820kz9cok88,19yd8q51eqrmb64820kz9cok88.org,gameoverdga
dga,xordpoarnnwi,xordpoarnnwi.ru,cryptolocker
dga,1nvoe5017ubyzw1qu1aiym40rmh,1nvoe5017ubyzw1qu1aiym40rmh.net,newgoz
legit,knowhow-now,knowhow-now.com,legit
legit,terminix,terminix.com,legit
legit,qqopenapp,qqopenapp.com,legit
dga,ethoaycxcfdqsrp,ethoaycxcfdqsrp.ru,cryptolocker
dga,wfuktsmqfsl,wfuktsmqfsl.eu,necurs
legit,pipipan,pipipan.com,legit
dga,liytbjbcetgnlgw,liytbjbcetgnlgw.ru,cryptolocker
dga,1yxkz791ec4wsa18pczq917mmij,1yxkz791ec4wsa18pczq917mmij.org,newgoz
dga,septembergrain,septembergrain.net,nivdort
legit,positivessl,positivessl.com,alexa
legit,cy8,cy8.com.cn,alexa
legit,thehansindia,thehansindia.com,alexa
dga,bbyrvgnkghfvk,bbyrvgnkghfvk.info,cryptolocker
dga,phiuevynddnrmah,phiuevynddnrmah.ru,cryptolocker
legit,browsersecurity,browsersecurity.net,legit
legit,bookadda,bookadda.com,legit
dga,4ljo9h1m891hjgz7sydyx80x8,4ljo9h1m891hjgz7sydyx80x8.com,gameoverdga
dga,1702kwdrqxa0zm4grwd132e7qy,1702kwdrqxa0zm4grwd132e7qy.com,newgoz
dga,hkhfcyjltartx,hkhfcyjltartx.ru,cryptolocker
legit,mmoga,mmoga.de,alexa
legit,bigupload,bigupload.com,legit
legit,komikid,komikid.com,alexa
legit,prizelogic,prizelogic.com,legit
dga,pdnwcvheditid,pdnwcvheditid.ru,cryptolocker
dga,qjgu2w12njo9dy9v4gm12aqwel,qjgu2w12njo9dy9v4gm12aqwel.org,newgoz
dga,yfrjkfvxyoxqrt,yfrjkfvxyoxqrt.la,necurs
legit,24video,24video.net,alexa
legit,scriptalicious,scriptalicious.com,legit
dga,ugklktvrvvqqgnug,ugklktvrvvqqgnug.ms,necurs
dga,nowvbejcutmhwet,nowvbejcutmhwet.ru,cryptolocker
dga,wudmqgdunvswfe,wudmqgdunvswfe.info,cryptolocker
legit,bike,bike-discount.de,alexa
legit,firstmovie,firstmovie.co,alexa
dga,wreqqdowwaeimwq,wreqqdowwaeimwq.ru,cryptolocker
dga,emgyrkifmdlhdqgzhaqzdrwsgxw,emgyrkifmdlhdqgzhaqzdrwsgxw.ru,goz
dga,tbidtogbqncalut,tbidtogbqncalut.ru,cryptolocker
dga,hgroieuilpyin,hgroieuilpyin.ru,cryptolocker
dga,jumpnews,jumpnews.net,nivdort
legit,cutiesover30,cutiesover30.com,legit
legit,scalahosting,scalahosting.com,legit
legit,adventure-journal,adventure-journal.com,legit
dga,alqdmpdqxrtxtuk,alqdmpdqxrtxtuk.ru,cryptolocker
dga,1rytro5qsm6tr63a4uv1c7lghz,1rytro5qsm6tr63a4uv1c7lghz.com,gameoverdga
legit,physicsforums,physicsforums.com,alexa
legit,zhujiage,zhujiage.com.cn,alexa
dga,pvtpkkpnfqal,pvtpkkpnfqal.co.uk,cryptolocker
dga,1fjv9lyve8hpr14xosr9c9jctq,1fjv9lyve8hpr14xosr9c9jctq.biz,newgoz
legit,blogmonster,blogmonster.de,legit
dga,thismarch,thismarch.net,nivdort
legit,yellowbot,yellowbot.com,alexa
dga,735c9a69df0cd30353433ab05b594602,735c9a69df0cd30353433ab05b594602.org,bamital
legit,tudoradio,tudoradio.com,legit
dga,dbjemjvryaykbj,dbjemjvryaykbj.ru,cryptolocker
legit,googirl,googirl.jp,alexa
legit,parimatchru,parimatchru.com,alexa
legit,websitealive,websitealive.com,alexa
legit,clipart,clipart.com,alexa
legit,maru-jan,maru-jan.com,legit
legit,filmcircle,filmcircle.com,alexa
dga,sickhappy,sickhappy.net,nivdort
dga,dhqsklknqhugjv,dhqsklknqhugjv.ru,cryptolocker
dga,cstleuqriilr,cstleuqriilr.mx,necurs
legit,f8350e7c1,f8350e7c1.se,alexa
legit,elhawanem,elhawanem.com,legit
legit,bradesco,bradesco.com.br,alexa
dga,peouwirxhsvyu,peouwirxhsvyu.ru,cryptolocker
legit,thelisaann,thelisaann.com,legit
legit,sabablog,sabablog.com,legit
dga,xkkcahpwwhev,xkkcahpwwhev.ru,cryptolocker
legit,ringtonematcher,ringtonematcher.com,alexa
legit,opencorporates,opencorporates.com,alexa
dga,nswfeuodtxbww,nswfeuodtxbww.ru,cryptolocker
dga,otlemuquitqkvia,otlemuquitqkvia.biz,cryptolocker
legit,infarrantlycreative,infarrantlycreative.net,legit
dga,ky1sut1mzmemi1xwtg4st4e19o,ky1sut1mzmemi1xwtg4st4e19o.org,newgoz
legit,ketabesabz,ketabesabz.com,alexa
legit,sfd,sfd.pl,alexa
dga,nnxbxbqrpwms,nnxbxbqrpwms.ru,cryptolocker
legit,dailyhoroscope,dailyhoroscope.com,legit
legit,marv,marv.jp,alexa
legit,spryliving,spryliving.com,legit
dga,bmrsrmcu,bmrsrmcu.xxx,necurs
legit,nhd-mart,nhd-mart.com,legit
legit,essayforum,essayforum.com,legit
legit,combzmail,combzmail.jp,legit
legit,fuliba,fuliba.net,alexa
dga,spociuwskdxah,spociuwskdxah.ru,cryptolocker
dga,owwlutcfsavvvq,owwlutcfsavvvq.ru,cryptolocker
dga,1pgl7km10aviro1uky39neoapyi,1pgl7km10aviro1uky39neoapyi.net,newgoz
dga,cmojbeusrsklfwhezllrjrmjhq,cmojbeusrsklfwhezllrjrmjhq.ru,goz
dga,1ptjuqcdmhqox1y2lka9gwntjv,1ptjuqcdmhqox1y2lka9gwntjv.net,gameoverdga
dga,qefthrrccvilxtq,qefthrrccvilxtq.co.uk,cryptolocker
dga,ctloaaobekqk,ctloaaobekqk.ru,cryptolocker
legit,ourphorum,ourphorum.com,legit
dga,enlgshekbngb,enlgshekbngb.ru,cryptolocker
legit,babyschool,babyschool.com.cn,alexa
dga,ukdryqkhmajms,ukdryqkhmajms.ru,cryptolocker
dga,1t5lx1r1ih5tu0cp4ob0jzoow2,1t5lx1r1ih5tu0cp4ob0jzoow2.org,gameoverdga
legit,propertyradar,propertyradar.com,legit
legit,voga360,voga360.com,legit
legit,uniformadvantage,uniformadvantage.com,legit
legit,outblush,outblush.com,legit
dga,aklqffvuoulrhfqayel,aklqffvuoulrhfqayel.su,necurs
dga,11buf1x6pfvahb370y1hgksbp,11buf1x6pfvahb370y1hgksbp.com,newgoz
dga,signride,signride.net,nivdort
dga,ygcuhxkdotde,ygcuhxkdotde.ru,cryptolocker
legit,buybuybaby,buybuybaby.com,alexa
dga,musicoctober,musicoctober.net,nivdort
dga,mqqafniyntwrxrv,mqqafniyntwrxrv.ru,cryptolocker
dga,imjcomnloqexaq,imjcomnloqexaq.ru,cryptolocker
dga,ifbefaojrucaeulnpsgmxkrukkv,ifbefaojrucaeulnpsgmxkrukkv.ru,goz
dga,83no6d1ltzr4e1huuidf9d4ogx,83no6d1ltzr4e1huuidf9d4ogx.org,newgoz
dga,fronttold,fronttold.net,nivdort
legit,enable-javascript,enable-javascript.com,legit
legit,bangextreme,bangextreme.se,legit
dga,milkthousand,milkthousand.net,nivdort
dga,septembersince,septembersince.net,nivdort
legit,moneycontrol,moneycontrol.com,alexa
dga,ywvolcqfv,ywvolcqfv.org,necurs
legit,1325827506,1325827506.com,legit
legit,achieve3000,achieve3000.com,legit
dga,rocknice,rocknice.net,nivdort
legit,a1q5a,a1q5a.com,alexa
legit,htky365,htky365.com,legit
dga,inbugsfokwqnrxd,inbugsfokwqnrxd.ru,cryptolocker
legit,forumpro,forumpro.fr,alexa
legit,99acres,99acres.com,alexa
